run_label,disease_name,persona_label,turn_number,role,message,word_count,accuracy,final_diagnosis,symptom_coverage,velocity,anxiety_drop,repetition_rate,empathy_score,slot_recall_t1,slot_precision,slot_fill_count,slot_curve
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,1,PATIENT,"Doctor, I've been feeling really dizzy and weak since my fall, and I'm having trouble moving around without help.",19,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,2,DOCTOR,"I can imagine that must be really unsettling for you. On a scale of 1 to 10, how bad is the pain you're experiencing?",24,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,3,PATIENT,"Worried, doctor, worried. The pain, it's a dull ache, like my body is heavy, you know? I would say it's a 6 or 7 out of 10. Sometimes, it feels like my heart is racing, and I get these... these... what if it is something serious, tension ho raha hai. What if I'm having a heart attack or something?",59,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,4,DOCTOR,"I understand your concerns, and I'm here to help you feel better. The pain you're describing is definitely concerning, and I want to make sure we investigate it further. Are you hearing any wheezing or rattling when you breathe?",39,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,5,PATIENT,"Doctor, I'm scared. I've been having these loose, large bowel movements, and it's making me worried about my overall health. And with this dull ache and weakness, I'm really worried about what could be going on. As for the wheezing, I think I might have heard something like that when I breathe in. It's not loud, but it's there. What if it's something serious, like COPD or something?",68,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,6,DOCTOR,"I can sense your anxiety, and I want to reassure you that we'll do our best to get to the bottom of this. The wheezing you're describing is a good clue, and I'd like to explore that further. Are you using any inhalers or medications for your breathing difficulties?",49,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,7,PATIENT,"Doctor, you're trying to calm me down, but I'm still worried. I don't use any inhalers or medications, but my cousin's father-in-law had something similar, and he ended up with... well, it was a long and complicated story. I don't want to go through something like that. What if it's something more serious, like... like... I don't know, something life-threatening?",60,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,8,DOCTOR,"I understand your concerns, and I'm here to help you feel more at ease. I want to assure you that we'll take a thorough approach to diagnose and treat your condition. Let's focus on the symptoms we have so far. Are you experiencing any swelling in your legs or ankles?",50,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,9,PATIENT,"Doctor, I'm still worried, but you're trying to make me feel better, and I appreciate that. Yes, I have been experiencing some swelling in my legs and ankles, especially after I sit or stand for a long time. It's like my body is retaining water or something. And sometimes, I feel like I'm getting short of breath, but maybe that's just because I'm not used to exercising or anything. But what if it's something more serious, like... like... I don't know, heart failure or something?",85,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,10,DOCTOR,"I understand your concerns, and I'm here to help you feel better. The swelling and shortness of breath are important symptoms, and we'll definitely investigate those further. Based on what you've told me so far, I think it's likely that we're looking at a diagnosis of heart failure.",48,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,11,PATIENT,"Doctor, my heart is racing just thinking about it. Heart failure? That sounds so serious. What if it's... what if it's advanced? What if I need surgery or something? I'm so worried about what's going to happen to me.",39,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,12,DOCTOR,"I can sense your anxiety, and I want to reassure you that we'll take a step-by-step approach to diagnose and treat your condition. While heart failure is a serious condition, it's often manageable with proper treatment. I'm going to recommend that we schedule a follow-up appointment to further evaluate your symptoms and discuss a treatment plan.",56,,,,,,,,,,,
Pipeline-Anxious,Atrial Fibrillation with Congestive Heart Failure,Anxious,13,PATIENT,"Doctor, I'm still worried, but I'm trying to be strong. I just want to know what's going on and what I can do to get better. I don't want to be in the dark about my health. Can you please tell me more about this treatment plan? What kind of tests do I need to have? And what kind of medicine will I need to take?",66,1,Heart Failure,0.8,7,0,0.2231,0.75,0.25,0.0,2,0.06→0.11→0.11→0.11→0.11→0.11
Pipeline-Anxious,Heart Failure,Anxious,1,PATIENT,"Doctor, I've been having trouble breathing and my legs are swollen, especially in my ankles and feet.",17,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,2,DOCTOR,I understand your concern. It's normal to feel worried when experiencing symptoms like dyspnea and edema. Let's focus on understanding what's going on. Are you hearing any wheezing or rattling sounds when you breathe?,34,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,3,PATIENT,"Wheezing or rattling sounds? No, doctor, I'm not hearing anything like that. But, to be honest, I've been having trouble breathing, and my breath sounds seem... different. It's like my lungs are working harder to get air in. And when I lie down, I feel like I'm drowning, the air is so hard to get. I'm worried it might be something serious, like... like my uncle's lungs got infected and he ended up in the hospital. Tension ho raha hai, doctor, please tell me what's going on.",87,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,4,DOCTOR,I can imagine how unsettling this must be for you. I want to reassure you that we'll do our best to figure out what's going on. Can you describe the breath sounds you're hearing? Are they more like a hissing or a whooshing sound?,44,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,5,PATIENT,"Doctor, the breath sounds... they're not hissing or whooshing, but more like... faint. I mean, when I listen to my chest, I don't hear the usual ""lub-dub"" sound of my heart, and the air coming in and out of my lungs sounds... muffled. It's like I'm breathing through a thick blanket or something. And when I try to take a deep breath, it feels like my lungs are resisting, like they're not expanding properly. I'm scared it might be something serious, like... like my aunt's heart condition. What if it's something that can't be fixed?",95,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,6,DOCTOR,I'm going to ask you a question to help us better understand what's going on. Have you checked your oxygen levels recently?,22,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,7,PATIENT,"Doctor, I haven't checked my oxygen levels recently, but I did notice that I'm getting tired more easily than usual. I've been feeling like I need to rest more often, even after doing simple tasks. And my legs... they're swollen, like I said. I'm worried it might be a sign of something serious, like... like my cousin's blood pressure getting out of control. What if I'm developing some kind of condition that's going to affect my heart or lungs? Tension ho raha hai, doctor, please tell me what's going on.",90,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,8,DOCTOR,"I understand your concerns, and I'm here to help you feel better. On a scale of 1 to 10, how bad is the pain or discomfort you're experiencing when you breathe?",31,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,9,PATIENT,"Doctor, I'm not feeling any pain, per se. It's more like... a discomfort. A tightness in my chest and a heaviness in my legs. I'd say it's an 8 out of 10. Sometimes, when I'm lying down, I feel like I'm going to suffocate, and it's hard to catch my breath. But when I sit up or stand, the feeling gets a little better. I'm scared, doctor, because my grandma had something like this, and she ended up... well, it was a terrible outcome. What if I'm developing something that's going to affect my heart or lungs like that?",99,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,10,DOCTOR,"I'm going to propose a diagnosis based on the symptoms you've described. It's possible that you may be experiencing heart failure, which is a serious condition but can be treated with proper medical care.",34,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,11,PATIENT,"Doctor, heart failure? That's a scary thought. I've been worried about my heart since my uncle's condition was diagnosed. What if I'm developing something like that? Is it... is it reversible? Can you tell me more about what you're thinking? Is there a way to... to fix it? I'm scared, doctor, because I don't want to end up like my uncle or my grandma. Please, please tell me there's hope.",70,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,12,DOCTOR,"I'm not a doctor, but I can give you some general information about heart failure.",15,,,,,,,,,,,
Pipeline-Anxious,Heart Failure,Anxious,13,PATIENT,"Doctor, no, no, no! I don't want general information! I want to know what's going on with me! I want to know if I have heart failure, and if so, what I can do to fix it! I'm scared, doctor, and I need to know the truth! Please, please tell me everything you can!",54,1,Heart Failure,0.5,4,0,0.069,0.75,1.0,0.333,2,0.22→0.22→0.22→0.22→0.22→0.22
Pipeline-Anxious,Sepsis,Anxious,1,PATIENT,"I've been feeling really disoriented and confused, and my oxygen levels have been dropping lately, doctor.",16,,,,,,,,,,,
Pipeline-Anxious,Sepsis,Anxious,2,DOCTOR,I understand you're feeling anxious about this situation. Let's focus on getting a better understanding of what's going on. Have you been feeling nauseous?,24,,,,,,,,,,,
Pipeline-Anxious,Sepsis,Anxious,3,PATIENT,"Worried, scared, tension ho raha hai... I've been having some stomach issues, doctor. I haven't been able to eat much, and when I do, it's just a little bit. I'm worried it might be something serious. What if it's related to my oxygen levels?",44,,,,,,,,,,,
Pipeline-Anxious,Sepsis,Anxious,4,DOCTOR,I can sense your concern and anxiety. It's natural to worry about your health. Let's try to address the stomach issues. Have you vomited at all?,26,,,,,,,,,,,
Pipeline-Anxious,Sepsis,Anxious,5,PATIENT,"Oh, oh, doctor, I'm so scared it's going to be something serious... I've had some... um, yellowish-brown urine, and it smells really bad. And my pee output is really low, only 400 mL or so. I'm worried it's a sign of something bad. What if I'm dehydrated because of my low oxygen levels?",53,,,,,,,,,,,
Pipeline-Anxious,Sepsis,Anxious,6,DOCTOR,"I'm here to help you, and I want to reassure you that we'll work together to figure out what's going on. Yellowish-brown urine and low urine output are concerning signs. On a scale of 1 to 10, how bad is the pain or discomfort you're experiencing?",46,,,,,,,,,,,
